Time,Solar,Wind
2020-01-05 20:00:00+00:00,0.0,0.3896969169134297
2020-01-05 21:00:00+00:00,0.0,0.3883469778784184
2020-01-05 22:00:00+00:00,0.0,0.3863220693259014
2020-01-05 23:00:00+00:00,0.0,0.39374673401846366
2020-01-06 00:00:00+00:00,0.0,0.3813360041804564
2020-01-06 01:00:00+00:00,0.0,0.37166869883295595
2020-01-06 02:00:00+00:00,0.0,0.3636997038843407
2020-01-06 03:00:00+00:00,0.0,0.36197962027521335
2020-01-06 04:00:00+00:00,0.0,0.35248650060964987
2020-01-06 05:00:00+00:00,0.0,0.3356775823027347
2020-01-06 06:00:00+00:00,0.0,0.31444870231666955
2020-01-06 07:00:00+00:00,0.009591161562509484,0.29931632119839746
2020-01-06 08:00:00+00:00,0.07163019394785565,0.29796638216338617
2020-01-06 09:00:00+00:00,0.14860230066470392,0.29650757707716424
2020-01-06 10:00:00+00:00,0.21291771633229126,0.2820283922661557
2020-01-06 11:00:00+00:00,0.241873311682399,0.2824203100505138
2020-01-06 12:00:00+00:00,0.2283060673202416,0.2803300818672705
2020-01-06 13:00:00+00:00,0.16720794002488845,0.27564884166521514
2020-01-06 14:00:00+00:00,0.07172124927914529,0.278392266155722
2020-01-06 15:00:00+00:00,0.0059793000880201536,0.3160381466643442
2020-01-06 16:00:00+00:00,0.0,0.3588878244208326
2020-01-06 17:00:00+00:00,0.0,0.39283225918829473
2020-01-06 18:00:00+00:00,0.0,0.41425709806653893
2020-01-06 19:00:00+00:00,0.0,0.43663995819543633
2020-01-06 20:00:00+00:00,0.0,0.4547552691168786
2020-01-06 21:00:00+00:00,0.0,0.462201707019683
2020-01-06 22:00:00+00:00,0.0,0.4694739592405504
2020-01-06 23:00:00+00:00,0.0,0.48007751262846193
2020-01-07 00:00:00+00:00,0.0,0.4698223306044243
2020-01-07 01:00:00+00:00,0.0,0.462201707019683
2020-01-07 02:00:00+00:00,0.0,0.4672530917958544
2020-01-07 03:00:00+00:00,0.0,0.4654459153457586
2020-01-07 04:00:00+00:00,0.0,0.4588486326423968
2020-01-07 05:00:00+00:00,0.0,0.4451968298205887
2020-01-07 06:00:00+00:00,0.0,0.41830691517157287
2020-01-07 07:00:00+00:00,0.0036118614744893316,0.37421616443128375
2020-01-07 08:00:00+00:00,0.027771876043342338,0.31192300992858385
2020-01-07 09:00:00+00:00,0.0549367165447537,0.2798292980317018
2020-01-07 10:00:00+00:00,0.08000728442650318,0.2644356383905243
2020-01-07 11:00:00+00:00,0.09815764713023947,0.30806915171572896
2020-01-07 12:00:00+00:00,0.09770237047379124,0.34460459850200315
2020-01-07 13:00:00+00:00,0.0714784350623729,0.3598676188817279
2020-01-07 14:00:00+00:00,0.028166449145597475,0.36761888172792195
2020-01-07 15:00:00+00:00,0.0024584939448204692,0.39529263194565406
2020-01-07 16:00:00+00:00,0.0,0.4503135342274865
2020-01-07 17:00:00+00:00,0.0,0.4975614004528828
2020-01-07 18:00:00+00:00,0.0,0.5388651802821808
2020-01-07 19:00:00+00:00,0.0,0.5769465249956454
2020-01-07 20:00:00+00:00,0.0,0.5992205190733322
2020-01-07 21:00:00+00:00,0.0,0.5989374673401846
2020-01-07 22:00:00+00:00,0.0,0.6202752133774604
2020-01-07 23:00:00+00:00,0.0,0.6476223654415607
2020-01-08 00:00:00+00:00,0.0,0.6675230796028566
2020-01-08 01:00:00+00:00,0.0,0.6786927364570632
2020-01-08 02:00:00+00:00,0.0,0.6777129419961679
2020-01-08 03:00:00+00:00,0.0,0.6692867096324682
2020-01-08 04:00:00+00:00,0.0,0.6682851419613308
2020-01-08 05:00:00+00:00,0.0,0.6692649364222261
2020-01-08 06:00:00+00:00,0.0,0.6797378505486849
2020-01-08 07:00:00+00:00,0.0028530670470756064,0.679389479184811
2020-01-08 08:00:00+00:00,0.020001821106625794,0.6801079951228008
2020-01-08 09:00:00+00:00,0.04325128236258233,0.6713987110259536
2020-01-08 10:00:00+00:00,0.059914407988587735,0.6460546943041282
2020-01-08 11:00:00+00:00,0.06228184660211855,0.6051863786796725
2020-01-08 12:00:00+00:00,0.05275138859380217,0.5591142658073506
2020-01-08 13:00:00+00:00,0.03742374116004492,0.5069674272774778
2020-01-08 14:00:00+00:00,0.016632773848908853,0.44423880856993553
2020-01-08 15:00:00+00:00,0.0008802015357999211,0.3835786448353945
2020-01-08 16:00:00+00:00,0.0,0.3378984497474308
2020-01-08 17:00:00+00:00,0.0,0.31126981362132033
2020-01-08 18:00:00+00:00,0.0,0.29304563664866745
2020-01-08 19:00:00+00:00,0.0,0.27303605643616097
2020-01-08 20:00:00+00:00,0.0,0.24915084480055738
2020-01-08 21:00:00+00:00,0.0,0.22008360912732974
2020-01-08 22:00:00+00:00,0.0,0.1884035882250479
2020-01-08 23:00:00+00:00,0.0,0.16138303431457934
2020-01-09 00:00:00+00:00,0.0,0.14514021947395925
2020-01-09 01:00:00+00:00,0.0,0.14712158160599198
2020-01-09 02:00:00+00:00,0.0,0.1670005225570458
2020-01-09 03:00:00+00:00,0.0,0.19926842013586482
2020-01-09 04:00:00+00:00,0.0,0.23970127155547813
2020-01-09 05:00:00+00:00,0.0,0.30092753875631423
2020-01-09 06:00:00+00:00,0.0,0.37859257968994947
2020-01-09 07:00:00+00:00,0.005250857437702977,0.4697787841839401
2020-01-09 08:00:00+00:00,0.040671381309375663,0.5580909249259711
2020-01-09 09:00:00+00:00,0.09585091207090175,0.6121538059571503
2020-01-09 10:00:00+00:00,0.1340334476583604,0.6519770074899843
2020-01-09 11:00:00+00:00,0.15822381400430996,0.6816974394704756
2020-01-09 12:00:00+00:00,0.15066622150726924,0.7006836788016025
2020-01-09 13:00:00+00:00,0.1063526269463077,0.6892527434244905
2020-01-09 14:00:00+00:00,0.04221932194129966,0.6861174011496255
2020-01-09 15:00:00+00:00,0.0042492487935168605,0.6673053475004355
2020-01-09 16:00:00+00:00,0.0,0.6525648841665215
2020-01-09 17:00:00+00:00,0.0,0.6406113917435987
2020-01-09 18:00:00+00:00,0.0,0.6188164082912384
2020-01-09 19:00:00+00:00,0.0,0.5954755269116878
2020-01-09 20:00:00+00:00,0.0,0.5443955756836788
2020-01-09 21:00:00+00:00,0.0,0.4859562793938338
2020-01-09 22:00:00+00:00,0.0,0.47025779480926666
2020-01-09 23:00:00+00:00,0.0,0.462571851593799
2020-01-10 00:00:00+00:00,0.0,0.4753744992161644
2020-01-10 01:00:00+00:00,0.0,0.499259710851768
2020-01-10 02:00:00+00:00,0.0,0.5109954711722696
2020-01-10 03:00:00+00:00,0.0,0.5113438425361435
2020-01-10 04:00:00+00:00,0.0,0.5332041456192301
2020-01-10 05:00:00+00:00,0.0,0.578165824769204
2020-01-10 06:00:00+00:00,0.0,0.5859388608256402
2020-01-10 07:00:00+00:00,0.012535283940874739,0.5896838529872844
2020-01-10 08:00:00+00:00,0.07940024888457219,0.5857211287232189
2020-01-10 09:00:00+00:00,0.1460527513885938,0.5823898275561749
2020-01-10 10:00:00+00:00,0.19604212826661002,0.5938643093537711
2020-01-10 11:00:00+00:00,0.20317479588429901,0.6266112175579167
2020-01-10 12:00:00+00:00,0.16059125261784077,0.6243032572722522
2020-01-10 13:00:00+00:00,0.09305854857801925,0.6203623062184288
2020-01-10 14:00:00+00:00,0.03627037363037606,0.6308569935551298
2020-01-10 15:00:00+00:00,0.0029137706012687045,0.6608822504790106
2020-01-10 16:00:00+00:00,0.0,0.6452708587354119
2020-01-10 17:00:00+00:00,0.0,0.595148928758056
2020-01-10 18:00:00+00:00,0.0,0.5283269465249957
2020-01-10 19:00:00+00:00,0.0,0.5031788886953492
2020-01-10 20:00:00+00:00,0.0,0.4794678627416826
2020-01-10 21:00:00+00:00,0.0,0.43002090228183243
2020-01-10 22:00:00+00:00,0.0,0.40665824769203973
2020-01-10 23:00:00+00:00,0.0,0.3919831039888521
2020-01-11 00:00:00+00:00,0.0,0.36015067061487543
2020-01-11 01:00:00+00:00,0.0,0.3485890959763107
2020-01-11 02:00:00+00:00,0.0,0.3583870405852639
2020-01-11 03:00:00+00:00,0.0,0.3627416826336875
2020-01-11 04:00:00+00:00,0.0,0.36374325030482496
2020-01-11 05:00:00+00:00,0.0,0.38660512105904893
2020-01-11 06:00:00+00:00,0.0,0.35943215467688555
2020-01-11 07:00:00+00:00,0.006495280298661487,0.3604772687685072
2020-01-11 08:00:00+00:00,0.0666525025040216,0.3674882424664693
2020-01-11 09:00:00+00:00,0.15184994081403466,0.37676363002961155
2020-01-11 10:00:00+00:00,0.22302485810544206,0.3978836439644661
2020-01-11 11:00:00+00:00,0.2415090903572404,0.4273210242118098
2020-01-11 12:00:00+00:00,0.2126445503384223,0.4638129245775997
2020-01-11 13:00:00+00:00,0.15103044283242784,0.4835394530569587
2020-01-11 14:00:00+00:00,0.0626764197043737,0.4940341403936596
2020-01-11 15:00:00+00:00,0.006677390961240781,0.5308961853335655
2020-01-11 16:00:00+00:00,0.0,0.5720040062706845
2020-01-11 17:00:00+00:00,0.0,0.6062532659815363
2020-01-11 18:00:00+00:00,0.0,0.6249782267897579
2020-01-11 19:00:00+00:00,0.0,0.6491029437380247
2020-01-11 20:00:00+00:00,0.0,0.6519116878592579
2020-01-11 21:00:00+00:00,0.0,0.6319456540672357
2020-01-11 22:00:00+00:00,0.0,0.6350592231318586
2020-01-11 23:00:00+00:00,0.0,0.6293328688381815
2020-01-12 00:00:00+00:00,0.0,0.6239548859083783
2020-01-12 01:00:00+00:00,0.0,0.623889566277652
2020-01-12 02:00:00+00:00,0.0,0.6324028914823201
2020-01-12 03:00:00+00:00,0.0,0.6377808744121233
2020-01-12 04:00:00+00:00,0.0,0.645466817627591
2020-01-12 05:00:00+00:00,0.0,0.6667610172443825
2020-01-12 06:00:00+00:00,0.0,0.6820458108343495
2020-01-12 07:00:00+00:00,0.012747746380550581,0.690254311095628
2020-01-12 08:00:00+00:00,0.08622939873129572,0.6969822330604424
2020-01-12 09:00:00+00:00,0.16629738671199198,0.715141090402369
2020-01-12 10:00:00+00:00,0.20869881931587095,0.714052429890263
2020-01-12 11:00:00+00:00,0.20951831729747777,0.7335612262672008
2020-01-12 12:00:00+00:00,0.1827784016754181,0.7354119491377809
2020-01-12 13:00:00+00:00,0.12216590281360974,0.7426624281484062
2020-01-12 14:00:00+00:00,0.04913952711931283,0.7473001219299773
2020-01-12 15:00:00+00:00,0.004431359456096154,0.7636953492422923
2020-01-12 16:00:00+00:00,0.0,0.7825727225222087
2020-01-12 17:00:00+00:00,0.0,0.7806349068106602
2020-01-12 18:00:00+00:00,0.0,0.78135342274865
2020-01-12 19:00:00+00:00,0.0,0.7857298380073158
2020-01-12 20:00:00+00:00,0.0,0.7810703710155025
2020-01-12 21:00:00+00:00,0.0,0.7296638216338617
2020-01-12 22:00:00+00:00,0.0,0.6720736805434593
2020-01-12 23:00:00+00:00,0.0,0.5978488068280787
2020-01-13 00:00:00+00:00,0.0,0.5377765197700749
2020-01-13 01:00:00+00:00,0.0,0.4647273994077687
2020-01-13 02:00:00+00:00,0.0,0.4027390698484585
2020-01-13 03:00:00+00:00,0.0,0.367814840620101
2020-01-13 04:00:00+00:00,0.0,0.35087528305173316
2020-01-13 05:00:00+00:00,0.0,0.3360477268768507
2020-01-13 06:00:00+00:00,0.0,0.31984845845671483
2020-01-13 07:00:00+00:00,0.005341912768992625,0.32605382337571853
2020-01-13 08:00:00+00:00,0.043979725012899505,0.30778609998258144
2020-01-13 09:00:00+00:00,0.10359061523052175,0.2978575161121756
2020-01-13 10:00:00+00:00,0.15312471545208972,0.29141264588050864
2020-01-13 11:00:00+00:00,0.16839165933165387,0.2840097543981885
2020-01-13 12:00:00+00:00,0.1550368774091723,0.27196916913429714
2020-01-13 13:00:00+00:00,0.11639906516526542,0.2685943215467689
2020-01-13 14:00:00+00:00,0.05445108811120891,0.27401585089705627
2020-01-13 15:00:00+00:00,0.006859501623820075,0.3131858561226267
2020-01-13 16:00:00+00:00,0.0,0.3889130813447135
2020-01-13 17:00:00+00:00,0.0,0.4665563490681066
2020-01-13 18:00:00+00:00,0.0,0.5248214596760146
2020-01-13 19:00:00+00:00,0.0,0.5767505661034663
2020-01-13 20:00:00+00:00,0.0,0.6205147186901236
2020-01-13 21:00:00+00:00,0.0,0.6326423967949835
2020-01-13 22:00:00+00:00,0.0,0.6749912907159031
2020-01-13 23:00:00+00:00,0.0,0.7014675143703187
2020-01-14 00:00:00+00:00,0.0,0.7440341403936597
2020-01-14 01:00:00+00:00,0.0,0.7831605991987458
2020-01-14 02:00:00+00:00,0.0,0.8087223480229925
2020-01-14 03:00:00+00:00,0.0,0.8140350113220693
2020-01-14 04:00:00+00:00,0.0,0.8367444696045985
2020-01-14 05:00:00+00:00,0.0,0.886801079951228
2020-01-14 06:00:00+00:00,0.0,0.8912428148406201
2020-01-14 07:00:00+00:00,0.013263726591191915,0.8856253265981536
2020-01-14 08:00:00+00:00,0.08149452150423407,0.8759144748301689
2020-01-14 09:00:00+00:00,0.1658724618326403,0.8472609301515416
2020-01-14 10:00:00+00:00,0.22250887789480076,0.822831388259885
2020-01-14 11:00:00+00:00,0.25201080523264635,0.8115093189339836
2020-01-14 12:00:00+00:00,0.22281239566576624,0.7900409336352552
2020-01-14 13:00:00+00:00,0.143078277233132,0.77323201532834
2020-01-14 14:00:00+00:00,0.055027771876043345,0.7799381640829124
2020-01-14 15:00:00+00:00,0.005706134094151213,0.8080256052952447
2020-01-14 16:00:00+00:00,0.0,0.8409466991813273
2020-01-14 17:00:00+00:00,0.0,0.8492205190733322
2020-01-14 18:00:00+00:00,0.0,0.8627416826336874
2020-01-14 19:00:00+00:00,0.0,0.8719952969865877
2020-01-14 20:00:00+00:00,0.0,0.8650278697091099
2020-01-14 21:00:00+00:00,0.0,0.835917087615398
2020-01-14 22:00:00+00:00,0.0,0.8449747430761191
2020-01-14 23:00:00+00:00,0.0,0.832781745340533
2020-01-15 00:00:00+00:00,0.0,0.8157986413516809
2020-01-15 01:00:00+00:00,0.0,0.8039322417697266
2020-01-15 02:00:00+00:00,0.0,0.7880160250827382
2020-01-15 03:00:00+00:00,0.0,0.7858169308482843
2020-01-15 04:00:00+00:00,0.0,0.7858169308482843
2020-01-15 05:00:00+00:00,0.0,0.8126415258665738
2020-01-15 06:00:00+00:00,0.0,0.8068716251524125
2020-01-15 07:00:00+00:00,0.01951619267308101,0.7842492597108518
2020-01-15 08:00:00+00:00,0.13127143594257443,0.7529829298031702
2020-01-15 09:00:00+00:00,0.262603575439342,0.7565101898623933
2020-01-15 10:00:00+00:00,0.3630679576289192,0.7449486152238286
2020-01-15 11:00:00+00:00,0.40228245363766046,0.722152064100331
2020-01-15 12:00:00+00:00,0.3701399216924151,0.7202142483887825
2020-01-15 13:00:00+00:00,0.2657905120344796,0.7235890959763107
2020-01-15 14:00:00+00:00,0.11970740886878926,0.7267462114614178
2020-01-15 15:00:00+00:00,0.01405287279570219,0.7534619404284968
2020-01-15 16:00:00+00:00,0.0,0.7783269465249957
2020-01-15 17:00:00+00:00,0.0,0.7896272426406549
2020-01-15 18:00:00+00:00,0.0,0.7963987110259536
2020-01-15 19:00:00+00:00,0.0,0.7923053475004355
2020-01-15 20:00:00+00:00,0.0,0.7662863612611043
2020-01-15 21:00:00+00:00,0.0,0.7158160599198746
2020-01-15 22:00:00+00:00,0.0,0.6685464204842362
2020-01-15 23:00:00+00:00,0.0,0.6065798641351681
2020-01-16 00:00:00+00:00,0.0,0.5514718690123672
2020-01-16 01:00:00+00:00,0.0,0.5116486674795332
2020-01-16 02:00:00+00:00,0.0,0.47337136387388956
2020-01-16 03:00:00+00:00,0.0,0.44186552865354467
2020-01-16 04:00:00+00:00,0.0,0.41525866573767634
2020-01-16 05:00:00+00:00,0.0,0.4011931719212681
2020-01-16 06:00:00+00:00,0.0,0.3837746037275736
2020-01-16 07:00:00+00:00,0.008862718912192308,0.3715380595715032
2020-01-16 08:00:00+00:00,0.1017695086047288,0.33066974394704757
2020-01-16 09:00:00+00:00,0.23085561659635173,0.28451053823375716
2020-01-16 10:00:00+00:00,0.3527483534160925,0.23234192649364221
2020-01-16 11:00:00+00:00,0.4241357331471758,0.20414561923009927
2020-01-16 12:00:00+00:00,0.41241994718790786,0.19108169308482842
2020-01-16 13:00:00+00:00,0.3055513400309588,0.19073332172095453
2020-01-16 14:00:00+00:00,0.14359425744377333,0.2082825291761017
2020-01-16 15:00:00+00:00,0.018635991137281087,0.2893441909075074
2020-01-16 16:00:00+00:00,0.0,0.40151977007489986
2020-01-16 17:00:00+00:00,0.0,0.504245775997213
2020-01-16 18:00:00+00:00,0.0,0.5677582302734715
2020-01-16 19:00:00+00:00,0.0,0.6023994077686814
2020-01-16 20:00:00+00:00,0.0,0.6120231666956976
2020-01-16 21:00:00+00:00,0.0,0.5928409684723915
2020-01-16 22:00:00+00:00,0.0,0.6049686465772514
2020-01-16 23:00:00+00:00,0.0,0.6143311269813622
2020-01-17 00:00:00+00:00,0.0,0.6055565232537885
2020-01-17 01:00:00+00:00,0.0,0.5959109911165302
2020-01-17 02:00:00+00:00,0.0,0.586461417871451
2020-01-17 03:00:00+00:00,0.0,0.5643616094757011
2020-01-17 04:00:00+00:00,0.0,0.5536927364570632
2020-01-17 05:00:00+00:00,0.0,0.5664082912384601
2020-01-17 06:00:00+00:00,0.0,0.5658421877721651
2020-01-17 07:00:00+00:00,0.02039639420888093,0.5632947221738372
2020-01-17 08:00:00+00:00,0.14213737214313898,0.532093711896882
2020-01-17 09:00:00+00:00,0.2710413694721826,0.4901802821808047
2020-01-17 10:00:00+00:00,0.34522111269614836,0.43154502699878067
2020-01-17 11:00:00+00:00,0.3565119737760646,0.38758491551994423
2020-01-17 12:00:00+00:00,0.29562630892038727,0.37550078383556873
2020-01-17 13:00:00+00:00,0.1875436306795763,0.3722130290890089
2020-01-17 14:00:00+00:00,0.07393692900719337,0.37941996167915
2020-01-17 15:00:00+00:00,0.005827541202537409,0.41295070545201185
2020-01-17 16:00:00+00:00,0.0,0.44976920397143355
2020-01-17 17:00:00+00:00,0.0,0.4854554955582651
2020-01-17 18:00:00+00:00,0.0,0.5288059571503222
2020-01-17 19:00:00+00:00,0.0,0.5663211983974917
2020-01-17 20:00:00+00:00,0.0,0.6044678627416826
2020-01-17 21:00:00+00:00,0.0,0.6094321546768855
2020-01-17 22:00:00+00:00,0.0,0.6204493990593973
2020-01-17 23:00:00+00:00,0.0,0.6209284096847238
2020-01-18 00:00:00+00:00,0.0,0.6133513325204668
2020-01-18 01:00:00+00:00,0.0,0.6125021773210242
2020-01-18 02:00:00+00:00,0.0,0.6032267897578819
2020-01-18 03:00:00+00:00,0.0,0.5841970040062707
2020-01-18 04:00:00+00:00,0.0,0.5610520815188992
2020-01-18 05:00:00+00:00,0.0,0.5544983452360216
2020-01-18 06:00:00+00:00,0.0,0.5411731405678453
2020-01-18 07:00:00+00:00,0.007496888942847604,0.5290672356732277
2020-01-18 08:00:00+00:00,0.06331380702340123,0.5107777390698485
2020-01-18 09:00:00+00:00,0.13017877196709868,0.4793154502699878
2020-01-18 10:00:00+00:00,0.18150362703736303,0.4906375195958892
2020-01-18 11:00:00+00:00,0.18620815248732814,0.48671834175230794
2020-01-18 12:00:00+00:00,0.16086441861170972,0.4681675666260233
2020-01-18 13:00:00+00:00,0.11639906516526542,0.4189165650583522
2020-01-18 14:00:00+00:00,0.057971894254408594,0.37482581431806306
2020-01-18 15:00:00+00:00,0.009560809785412936,0.3542719038495036
2020-01-18 16:00:00+00:00,0.0,0.3615006096498868
2020-01-18 17:00:00+00:00,0.0,0.3778305173314753
2020-01-18 18:00:00+00:00,0.0,0.37338878244208323
2020-01-18 19:00:00+00:00,0.0,0.3592579689949486
2020-01-18 20:00:00+00:00,0.0,0.35187685072287056
2020-01-18 21:00:00+00:00,0.0,0.3375283051733147
2020-01-18 22:00:00+00:00,0.0,0.3306044243163212
2020-01-18 23:00:00+00:00,0.0,0.31634297160773384
2020-01-19 00:00:00+00:00,0.0,0.3123584741334262
2020-01-19 01:00:00+00:00,0.0,0.307524821459676
2020-01-19 02:00:00+00:00,0.0,0.30055739418219823
2020-01-19 03:00:00+00:00,0.0,0.29831475352726006
2020-01-19 04:00:00+00:00,0.0,0.2988155373628288
2020-01-19 05:00:00+00:00,0.0,0.29707368054345934
2020-01-19 06:00:00+00:00,0.0,0.28895227312314925
