Solar,Wind
0.1531247154520897,0.2914126458805086
0.1683916593316538,0.2840097543981885
0.1550368774091723,0.2719691691342971
0.1163990651652654,0.2685943215467689
0.0544510881112089,0.2740158508970562
0.00685950162382,0.3131858561226267
0.0,0.3889130813447135
0.0,0.4665563490681066
0.0,0.5248214596760146
0.0,0.5767505661034663
0.0,0.6205147186901236
0.0,0.6326423967949835
0.0,0.6749912907159031
0.0,0.7014675143703187
0.0,0.7440341403936597
0.0,0.7831605991987458
0.0,0.8087223480229925
0.0,0.8140350113220693
0.0,0.8367444696045985
0.0,0.886801079951228
0.0,0.8912428148406201
0.0132637265911919,0.8856253265981536
0.081494521504234,0.8759144748301689
0.1658724618326403,0.8472609301515416
0.2225088778948007,0.822831388259885
0.2520108052326463,0.8115093189339836
0.2228123956657662,0.7900409336352552
0.143078277233132,0.77323201532834
0.0550277718760433,0.7799381640829124
0.0057061340941512,0.8080256052952447
0.0,0.8409466991813273
0.0,0.8492205190733322
0.0,0.8627416826336874
0.0,0.8719952969865877
0.0,0.8650278697091099
0.0,0.835917087615398
0.0,0.8449747430761191
0.0,0.832781745340533
0.0,0.8157986413516809
0.0,0.8039322417697266
0.0,0.7880160250827382
0.0,0.7858169308482843
0.0,0.7858169308482843
0.0,0.8126415258665738
0.0,0.8068716251524125
0.019516192673081,0.7842492597108518
0.1312714359425744,0.7529829298031702
0.262603575439342,0.7565101898623933
0.3630679576289192,0.7449486152238286
0.4022824536376604,0.722152064100331
0.3701399216924151,0.7202142483887825
0.2657905120344796,0.7235890959763107
0.1197074088687892,0.7267462114614178
0.0140528727957021,0.7534619404284968
0.0,0.7783269465249957
0.0,0.7896272426406549
0.0,0.7963987110259536
0.0,0.7923053475004355
0.0,0.7662863612611043
0.0,0.7158160599198746
0.0,0.6685464204842362
0.0,0.6065798641351681
0.0,0.5514718690123672
0.0,0.5116486674795332
0.0,0.4733713638738895
0.0,0.4418655286535446
0.0,0.4152586657376763
0.0,0.4011931719212681
0.0,0.3837746037275736
0.0088627189121923,0.3715380595715032
0.1017695086047288,0.3306697439470475
0.2308556165963517,0.2845105382337571
0.3527483534160925,0.2323419264936422
0.4241357331471758,0.2041456192300992
0.4124199471879078,0.1910816930848284
0.3055513400309588,0.1907333217209545
0.1435942574437733,0.2082825291761017
0.018635991137281,0.2893441909075074
0.0,0.4015197700748998
0.0,0.504245775997213
0.0,0.5677582302734715
0.0,0.6023994077686814
0.0,0.6120231666956976
0.0,0.5928409684723915
0.0,0.6049686465772514
0.0,0.6143311269813622
0.0,0.6055565232537885
0.0,0.5959109911165302
0.0,0.586461417871451
0.0,0.5643616094757011
0.0,0.5536927364570632
0.0,0.5664082912384601
0.0,0.5658421877721651
0.0203963942088809,0.5632947221738372
0.1421373721431389,0.532093711896882
0.2710413694721826,0.4901802821808047
0.3452211126961483,0.4315450269987806
0.3565119737760646,0.3875849155199442
0.2956263089203872,0.3755007838355687
0.1875436306795763,0.3722130290890089
0.0739369290071933,0.37941996167915
0.0058275412025374,0.4129507054520118
0.0,0.4497692039714335
0.0,0.4854554955582651
0.0,0.5288059571503222
0.0,0.5663211983974917
0.0,0.6044678627416826
0.0,0.6094321546768855
0.0,0.6204493990593973
0.0,0.6209284096847238
0.0,0.6133513325204668
0.0,0.6125021773210242
0.0,0.6032267897578819
0.0,0.5841970040062707
0.0,0.5610520815188992
0.0,0.5544983452360216
0.0,0.5411731405678453
0.0074968889428476,0.5290672356732277
0.0633138070234012,0.5107777390698485
0.1301787719670986,0.4793154502699878
0.181503627037363,0.4906375195958892
0.1862081524873281,0.4867183417523079
0.1608644186117097,0.4681675666260233
0.1163990651652654,0.4189165650583522
0.0579718942544085,0.374825814318063
0.0095608097854129,0.3542719038495036
0.0,0.3615006096498868
0.0,0.3778305173314753
0.0,0.3733887824420832
0.0,0.3592579689949486
0.0,0.3518768507228705
0.0,0.3375283051733147
0.0,0.3306044243163212
0.0,0.3163429716077338
0.0,0.3123584741334262
0.0,0.307524821459676
0.0,0.3005573941821982
0.0,0.29831475352726
0.0,0.2988155373628288
0.0,0.2970736805434593
0.0,0.2889522731231492
0.0069809087322062,0.2908900888346978
0.0549670683218502,0.2754311095627939
0.1181898200139618,0.2595366660860477
0.1692415090903572,0.2298162341055565
0.1873008164628039,0.2257664170005225
0.1832336783318663,0.2314492248737154
0.1385558624457462,0.2328862567496951
0.0656205420827389,0.2298380073157986
0.0097125686708956,0.2412689426929106
0.0,0.2566190559136039
0.0,0.2572287058003832
0.0,0.2371755791673924
0.0,0.2140959763107472
0.0,0.1903196307263543
0.0,0.1744687336700923
0.0,0.1571590315276084
0.0,0.1414387737327991
0.0,0.1230839574986936
0.0,0.1135472914126458
0.0,0.117640654938164
0.0,0.1233670092318411
0.0,0.1269595889217906
0.0,0.1332738198920048
0.0,0.1400670614875457
0.0106231219837921,0.1359301515415432
0.0762133122894345,0.1400017418568193
0.1748869396303153,0.1403718864309353
0.2520411570097429,0.1300949311966556
0.2846996691656296,0.1361914300644487
0.2641211642941694,0.1522818324333739
0.194494187634686,0.1767549207455147
0.0983397577928187,0.1954798815537362
0.017088050505357,0.2201053823375718
0.0,0.2562489113394879
0.0,0.289823201532834
0.0,0.3166260233408813
0.0,0.3282746908204145
0.0,0.3406636474481797
0.0,0.3527042327120711
0.0,0.3529219648144922
0.0,0.3721477094582825
0.0,0.3908726702665041
0.0,0.3941386518028218
0.0,0.3954885908378331
0.0,0.4125805608778958
0.0,0.4075074028914823
0.0,0.4177408117052778
0.0,0.4228575161121756
0.0232494612559565,0.3998214596760146
0.1313624912738641,0.3567322766068629
0.2608431723677421,0.3161470127155548
0.3564512702218715,0.2729054171747082
0.3916289798767718,0.2445131510189862
0.3638571038334294,0.2334305870057481
0.27686891067472,0.2343668350461592
0.1393146568731599,0.2410512105904894
0.0222782043888669,0.2566190559136039
3.0351777096549003e-05,0.2839662079777042
0.0,0.3097239156941299
0.0,0.3183461069500087
0.0,0.314165650583522
0.0,0.3042370667131162
0.0,0.3060224699529698
0.0,0.3225047901062532
0.0,0.3304737850548684
0.0,0.3279698658770249
0.0,0.3310616617314056
0.0,0.3195654067235673
0.0,0.328361783661383
0.0,0.329102072809615
0.0,0.3275997213029089
0.0,0.3137519595889217
0.0087716635809026,0.3093319979097718
0.0542993292257261,0.2762584915519944
0.1005554375208668,0.2493903501132207
0.13412450298965,0.2356079080299599
0.1491789844295383,0.2224568890437206
0.1403466172944426,0.2097848806828078
0.1082344371262937,0.1921703535969343
0.0595805384405256,0.1691996167914997
0.0116550824050748,0.1507359345061835
3.0351777096549003e-05,0.1360172443825117
0.0,0.11801079951228
0.0,0.1039235324856296
0.0,0.095519073332172
0.0,0.087027521337746
0.0,0.0720475526911687
0.0,0.0565450269987807
0.0,0.0501437031875979
0.0,0.0444173488939209
0.0,0.0455931022469952
0.0,0.0551733147535272
0.0,0.0641874237937641
0.0,0.0707193868663995
0.0,0.0791673924403414
0.0,0.0853074377286187
0.0076789996054268,0.0849155199442605
0.0484414362460922,0.0851985716774081
0.0966704100525085,0.0824551471869012
0.1430175736789389,0.0863307786099982
0.1734907578838741,0.0999825814318063
0.1776793031231978,0.1142440341403936
0.1398609888608978,0.1205147186901236
0.0761222569581449,0.1212114614178714
0.0145385012292469,0.1261757533530743
0.0,0.1311400452882773
0.0,0.1362132032746908
0.0,0.1293764152586657
0.0,0.1265241247169482
0.0,0.1249346803692736
0.0,0.1234758752830517
0.0,0.1259797944608953
0.0,0.1315972827033618
0.0,0.1326641700052255
0.0,0.1342100679324159
