utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,BE_load_actual_entsoe_transparency,BE_load_forecast_entsoe_transparency,BE_solar_generation_actual,BE_wind_generation_actual,BE_wind_offshore_generation_actual,BE_wind_onshore_generation_actual,BG_load_actual_entsoe_transparency,BG_load_forecast_entsoe_transparency,BG_solar_generation_actual,BG_wind_onshore_generation_actual,CH_load_actual_entsoe_transparency,CH_load_forecast_entsoe_transparency,CH_solar_capacity,CH_solar_generation_actual,CH_wind_onshore_capacity,CH_wind_onshore_generation_actual,CY_load_actual_entsoe_transparency,CY_load_forecast_entsoe_transparency,CY_wind_onshore_generation_actual,CZ_load_actual_entsoe_transparency,CZ_load_forecast_entsoe_transparency,CZ_solar_generation_actual,CZ_wind_onshore_generation_actual,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_load_forecast_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual,DE_50hertz_wind_offshore_generation_actual,DE_50hertz_wind_onshore_generation_actual,DE_LU_load_actual_entsoe_transparency,DE_LU_load_forecast_entsoe_transparency,DE_LU_price_day_ahead,DE_LU_solar_generation_actual,DE_LU_wind_generation_actual,DE_LU_wind_offshore_generation_actual,DE_LU_wind_onshore_generation_actual,DE_amprion_load_actual_entsoe_transparency,DE_amprion_load_forecast_entsoe_transparency,DE_amprion_solar_generation_actual,DE_amprion_wind_onshore_generation_actual,DE_tennet_load_actual_entsoe_transparency,DE_tennet_load_forecast_entsoe_transparency,DE_tennet_solar_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_load_actual_entsoe_transparency,DE_transnetbw_load_forecast_entsoe_transparency,DE_transnetbw_solar_generation_actual,DE_transnetbw_wind_onshore_generation_actual,DK_load_actual_entsoe_transparency,DK_load_forecast_entsoe_transparency,DK_solar_capacity,DK_solar_generation_actual,DK_wind_capacity,DK_wind_generation_actual,DK_wind_offshore_capacity,DK_wind_offshore_generation_actual,DK_wind_onshore_capacity,DK_wind_onshore_generation_actual,DK_1_load_actual_entsoe_transparency,DK_1_load_forecast_entsoe_transparency,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_1_wind_offshore_generation_actual,DK_1_wind_onshore_generation_actual,DK_2_load_actual_entsoe_transparency,DK_2_load_forecast_entsoe_transparency,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual,DK_2_wind_offshore_generation_actual,DK_2_wind_onshore_generation_actual,EE_load_actual_entsoe_transparency,EE_load_forecast_entsoe_transparency,EE_solar_generation_actual,EE_wind_onshore_generation_actual,ES_load_actual_entsoe_transparency,ES_load_forecast_entsoe_transparency,ES_solar_generation_actual,ES_wind_onshore_generation_actual,FI_load_actual_entsoe_transparency,FI_load_forecast_entsoe_transparency,FI_wind_onshore_generation_actual,FR_load_actual_entsoe_transparency,FR_load_forecast_entsoe_transparency,FR_solar_generation_actual,FR_wind_onshore_generation_actual,GB_GBN_load_actual_entsoe_transparency,GB_GBN_load_forecast_entsoe_transparency,GB_GBN_price_day_ahead,GB_GBN_solar_capacity,GB_GBN_solar_generation_actual,GB_GBN_solar_profile,GB_GBN_wind_capacity,GB_GBN_wind_generation_actual,GB_GBN_wind_profile,GB_GBN_wind_offshore_capacity,GB_GBN_wind_offshore_generation_actual,GB_GBN_wind_offshore_profile,GB_GBN_wind_onshore_capacity,GB_GBN_wind_onshore_generation_actual,GB_GBN_wind_onshore_profile,GB_NIR_load_actual_entsoe_transparency,GB_NIR_load_forecast_entsoe_transparency,GB_NIR_solar_capacity,GB_NIR_wind_onshore_capacity,GB_NIR_wind_onshore_generation_actual,GB_UKM_load_actual_entsoe_transparency,GB_UKM_load_forecast_entsoe_transparency,GB_UKM_solar_capacity,GB_UKM_solar_generation_actual,GB_UKM_wind_capacity,GB_UKM_wind_generation_actual,GB_UKM_wind_offshore_capacity,GB_UKM_wind_offshore_generation_actual,GB_UKM_wind_onshore_capacity,GB_UKM_wind_onshore_generation_actual,GR_load_actual_entsoe_transparency,GR_load_forecast_entsoe_transparency,GR_solar_generation_actual,GR_wind_onshore_generation_actual,HR_load_actual_entsoe_transparency,HR_load_forecast_entsoe_transparency,HR_solar_generation_actual,HR_wind_onshore_generation_actual,HU_load_actual_entsoe_transparency,HU_load_forecast_entsoe_transparency,HU_solar_generation_actual,HU_wind_onshore_generation_actual,IE_load_actual_entsoe_transparency,IE_load_forecast_entsoe_transparency,IE_wind_onshore_generation_actual,IE_sem_load_actual_entsoe_transparency,IE_sem_load_forecast_entsoe_transparency,IE_sem_price_day_ahead,IE_sem_wind_onshore_generation_actual,IT_load_actual_entsoe_transparency,IT_load_forecast_entsoe_transparency,IT_solar_generation_actual,IT_wind_onshore_generation_actual,IT_BRNN_price_day_ahead,IT_BRNN_wind_onshore_generation_actual,IT_CNOR_load_actual_entsoe_transparency,IT_CNOR_load_forecast_entsoe_transparency,IT_CNOR_price_day_ahead,IT_CNOR_solar_generation_actual,IT_CNOR_wind_onshore_generation_actual,IT_CSUD_load_actual_entsoe_transparency,IT_CSUD_load_forecast_entsoe_transparency,IT_CSUD_price_day_ahead,IT_CSUD_solar_generation_actual,IT_CSUD_wind_onshore_generation_actual,IT_FOGN_price_day_ahead,IT_FOGN_solar_generation_actual,IT_FOGN_wind_onshore_generation_actual,IT_GR_price_day_ahead,IT_NORD_load_actual_entsoe_transparency,IT_NORD_load_forecast_entsoe_transparency,IT_NORD_price_day_ahead,IT_NORD_solar_generation_actual,IT_NORD_wind_onshore_generation_actual,IT_NORD_AT_price_day_ahead,IT_NORD_CH_price_day_ahead,IT_NORD_FR_price_day_ahead,IT_NORD_SI_price_day_ahead,IT_PRGP_price_day_ahead,IT_PRGP_solar_generation_actual,IT_PRGP_wind_onshore_generation_actual,IT_ROSN_price_day_ahead,IT_ROSN_solar_generation_actual,IT_ROSN_wind_onshore_generation_actual,IT_SACO_AC_price_day_ahead,IT_SACO_DC_price_day_ahead,IT_SARD_load_actual_entsoe_transparency,IT_SARD_load_forecast_entsoe_transparency,IT_SARD_price_day_ahead,IT_SARD_solar_generation_actual,IT_SARD_wind_onshore_generation_actual,IT_SICI_load_actual_entsoe_transparency,IT_SICI_load_forecast_entsoe_transparency,IT_SICI_price_day_ahead,IT_SICI_solar_generation_actual,IT_SICI_wind_onshore_generation_actual,IT_SUD_load_actual_entsoe_transparency,IT_SUD_load_forecast_entsoe_transparency,IT_SUD_price_day_ahead,IT_SUD_solar_generation_actual,IT_SUD_wind_onshore_generation_actual,LT_load_actual_entsoe_transparency,LT_load_forecast_entsoe_transparency,LT_solar_generation_actual,LT_wind_onshore_generation_actual,LU_load_actual_entsoe_transparency,LU_load_forecast_entsoe_transparency,LV_load_actual_entsoe_transparency,LV_load_forecast_entsoe_transparency,LV_wind_onshore_generation_actual,ME_load_actual_entsoe_transparency,ME_load_forecast_entsoe_transparency,ME_wind_onshore_generation_actual,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual,NO_load_actual_entsoe_transparency,NO_load_forecast_entsoe_transparency,NO_wind_onshore_generation_actual,NO_1_load_actual_entsoe_transparency,NO_1_load_forecast_entsoe_transparency,NO_1_price_day_ahead,NO_1_wind_onshore_generation_actual,NO_2_load_actual_entsoe_transparency,NO_2_load_forecast_entsoe_transparency,NO_2_price_day_ahead,NO_2_wind_onshore_generation_actual,NO_3_load_actual_entsoe_transparency,NO_3_load_forecast_entsoe_transparency,NO_3_price_day_ahead,NO_3_wind_onshore_generation_actual,NO_4_load_actual_entsoe_transparency,NO_4_load_forecast_entsoe_transparency,NO_4_price_day_ahead,NO_4_wind_onshore_generation_actual,NO_5_load_actual_entsoe_transparency,NO_5_load_forecast_entsoe_transparency,NO_5_price_day_ahead,NO_5_wind_onshore_generation_actual,PL_load_actual_entsoe_transparency,PL_load_forecast_entsoe_transparency,PL_solar_generation_actual,PL_wind_onshore_generation_actual,PT_load_actual_entsoe_transparency,PT_load_forecast_entsoe_transparency,PT_solar_generation_actual,PT_wind_generation_actual,PT_wind_offshore_generation_actual,PT_wind_onshore_generation_actual,RO_load_actual_entsoe_transparency,RO_load_forecast_entsoe_transparency,RO_solar_generation_actual,RO_wind_onshore_generation_actual,RS_load_actual_entsoe_transparency,RS_load_forecast_entsoe_transparency,SE_load_actual_entsoe_transparency,SE_load_forecast_entsoe_transparency,SE_wind_capacity,SE_wind_offshore_capacity,SE_wind_onshore_capacity,SE_wind_onshore_generation_actual,SE_1_load_actual_entsoe_transparency,SE_1_load_forecast_entsoe_transparency,SE_1_price_day_ahead,SE_1_wind_onshore_generation_actual,SE_2_load_actual_entsoe_transparency,SE_2_load_forecast_entsoe_transparency,SE_2_price_day_ahead,SE_2_wind_onshore_generation_actual,SE_3_load_actual_entsoe_transparency,SE_3_load_forecast_entsoe_transparency,SE_3_price_day_ahead,SE_3_wind_onshore_generation_actual,SE_4_load_actual_entsoe_transparency,SE_4_load_forecast_entsoe_transparency,SE_4_price_day_ahead,SE_4_wind_onshore_generation_actual,SI_load_actual_entsoe_transparency,SI_load_forecast_entsoe_transparency,SI_solar_generation_actual,SI_wind_onshore_generation_actual,SK_load_actual_entsoe_transparency,SK_load_forecast_entsoe_transparency,SK_solar_generation_actual,SK_wind_onshore_generation_actual,UA_load_actual_entsoe_transparency,UA_load_forecast_entsoe_transparency
2020-01-01T00:00:00Z,2020-01-01T01:00:00+0100,5768,5467,,0,1969,8700,8544,0,743.63,447.55,296.08,4063,4234,0,323,7016.44,7014.93,,0,,22.71,403,,5,5549.62,5790.25,0,99.92,41187,43471,,0,,,6990,,,1161,,,5828,,8854,8384,0,4082,640,3442,41568,44111,38.6,0,6990,1161,5828,14926,17381,0,1100,12459,12565,0,1681,522,1160,4948,5140,0,126,3229.98,3132,,0,,2051.42,,762.28,,1289.14,1892.6,1833,31.77,0,1727.35,657.25,1070.1,1337.38,1299,31.77,0,324.07,105.03,219.04,779.1,818.1,1.8,142.4,22162,22592,15,1643,9237.4,9359.07,1196.5,63142,65200,0,2810,30968,28000,43.45,,0,,,5455,,,2438,,,3017,,803,685,,,259,31770,28684,,0,,5714,,2438,,3275,5219.17,5399.1,0,311,1736,1899,,,4084,3833,0,230,3005,3500,317,3808,4184,51.24,575,21542,21479,0,2550,,,2066,2348,38.6,0,25,3942,3972,38.7,0,466,,,,,10310,10150,38.6,0,4,,,,,,,,38.7,0,44,38.7,38.7,1110,827,38.7,0,48,1706,1766,38.7,0,500,2408,2416,38.7,0,1463,1069.29,1032,0,261.6,381,640,633,663,18,427,449.86,57.77,11184,9317,0,202,123,78,15786.89,15695.84,1313.72,4333.36,4316.11,31.77,149.02,4139,3770.25,31.77,369.08,3016.15,3282.88,28.45,668.16,2347.93,2483.85,28.45,127.46,1950.45,1842.75,31.77,,14053.13,14400,,2503.29,4971.4,5013,0,,,40.2,5796,6020,0,1325,5514,5240,14860,14818,,,,4878,1139,1147,28.45,552,1785,1838,28.45,2134,9350,9214,28.45,1594,2586,2619,28.45,598,1068.45,946,0.06,0.2,2701,2640,0.5,0.9,15062,16140
2020-01-01T01:00:00Z,2020-01-01T02:00:00+0100,5592,5360,,0,1985,8320,8186,0,552.33,355.56,196.77,3924,4064,0,306,7138.43,6994.08,,0,,19.14,369,,9,5559.53,5714.25,0,90.62,40398,42555,,0,,,7371,,,1659,,,5712,,8969,8242,0,3881,728,3152,40772,43175,36.55,0,7371,1659,5712,14631,17013,0,976,12020,12283,0,2357,931,1426,4779,5018,0,158,3124.34,2988,,0,,2345.35,,845.39,,1499.96,1830.97,1742,31.57,0,2023.1,749.12,1273.98,1293.37,1246,31.57,0,322.25,96.27,225.98,759.2,803.8,1.8,152.5,20891,21332,15,1696,9141.2,9187.1,1189.7,61612,64700,0,2655,30541,27259,41.12,,0,,,5471,,,2547,,,2925,,730,589,,,275,31272,27848,,0,,5747,,2547,,3200,4910.21,5118.4,0,307,1631,1767,,,3810,3546,0,205,2848,3190,326,3579,3778,48.55,602,20270,20142,1,2576,,,1937,2192,36.55,0,27,3699,3538,36.55,0,437,,,,,9748,9665,36.55,1,4,,,,,,,,36.55,0,48,36.55,36.55,1071,793,36.55,0,41,1604,1633,36.55,0,468,2211,2321,36.55,0,1551,1031.06,1016,0,248.42,373,619,607,637,17,395,420.31,83.23,10984,9083,0,201,118,84,15532,15478.61,1276.45,4250.17,4270.2,31.57,153.36,4113.74,3717.43,31.57,400.93,2944.73,3234.43,27.9,615.07,2297.8,2450.68,27.9,107.09,1925.56,1805.87,31.57,,13563.78,13800,,2500.02,4805.6,4824,0,,,46.8,5621,5830,0,1449,5290,5038,14595,14592,,,,5109,1106,1139,27.9,530,1808,1792,27.9,2214,9158,9079,27.9,1690,2523,2582,27.9,675,1028.81,915,0.05,0.25,2658,2580,0.5,0.8,14549,15600
2020-01-01T02:00:00Z,2020-01-01T03:00:00+0100,5319,5205,,0,1852,8001,7897,0,462.1,270.86,191.24,3838,3942,0,351,6976.6,6934.13,,0,,18.33,354,,19,5496.27,5587.5,0,104.4,38919,42448,,0,,,7448,,,2057,,,5391,,8524,8286,0,3188,764,2424,39280,43076,32.32,0,7448,2057,5391,14173,16969,0,1124,11603,12158,0,2974,1293,1680,4618,5035,0,162,3023.5,2957,,0,,2750.93,,943.07,,1807.86,1782.09,1723,31.28,0,2398.03,829.06,1568.97,1241.41,1234,31.28,0,352.9,114.01,238.89,743.3,807.7,1.8,134,19708,20103,15,1700,9148.7,9156.03,1050.4,58419,61250,0,2736,28863,25777,29.98,,0,,,5190,,,2478,,,2712,,704,553,,,329,29567,26330,,0,,5519,,2478,,3041,4677.46,4897.64,0,361,1557,1739,,,3610,3324,0,187,2677,2964,379,3381,3517,36.91,708,19148,19079,0,3134,,,1910,2096,32.32,0,30,3409,3271,32.32,0,636,,,,,9205,9308,32.32,0,5,,,,,,,,32.32,0,46,32.32,32.32,1021,770,32.32,0,37,1497,1537,32.32,0,500,2106,2097,32.32,0,1880,1011.58,1015,0,219.89,361,628,595,619,18,367,391.71,96.28,10686,8997,0,209,143,67,15426.54,15269.07,1273.71,4166.53,4209.14,31.28,153.05,4030.04,3679.7,31.28,394.06,3032.37,3189.49,27.52,625.79,2284.41,2417.31,27.52,100.81,1913.19,1773.43,31.28,,13111.76,13400,,2395.94,4549.2,4525,0,,,64.9,5523,5700,0,1735,4960,4753,14204,14408,,,,5230,996,1119,27.52,468,1724,1776,27.52,2247,8980,8966,27.52,1783,2504,2547,27.52,732,997.65,893,0.06,0.25,2574,2530,0.5,0.9,14397,15180
2020-01-01T03:00:00Z,2020-01-01T04:00:00+0100,5249,5224,,0,1709,7796,7720,0,348.22,180.49,167.73,3795,3882,0,431,7584.68,7101.73,,0,,12.13,348,,10,5499.57,5556.5,0,103.54,38879,42568,,0,,,7699,,,2291,,,5409,,8433,8332,0,2925,895,2031,39231,43198,30.85,0,7699,2291,5409,14132,16889,0,1284,11752,12271,0,3294,1396,1898,4562,5076,0,195,2942.83,2932,,0,,3021.89,,1035.53,,1986.36,1745.69,1730,30.85,0,2631.07,898.73,1732.34,1197.14,1202,30.85,0,390.82,136.8,254.02,730.4,830.1,1.8,110.2,18960,19371,16,1667,9206.3,9201.84,916.06,56268,58650,0,2631,26176,24193,27.1,,0,,,4932,,,2212,,,2720,,660,508,,,270,26836,24701,,0,,5201,,2212,,2990,4571.97,4796.98,0,445,1513,1705,,,3552,3258,0,214,2524,2807,491,3184,3315,32.77,761,18618,18495,0,3682,,,1937,1966,30.85,0,28,3255,3187,30.85,0,761,,,,,9014,9225,30.85,0,5,,,,,,,,30.85,0,52,30.85,30.85,963,755,30.85,0,38,1406,1462,30.85,0,585,2043,1900,30.85,0,2213,1031.18,1044,0,228.64,351,630,596,626,18,351,372.29,86.4,10489,9073,0,216,149,67,15321.06,15284.8,1250.33,4145.38,4214.04,30.72,153.23,4032.24,3668.28,30.72,402.08,2987.57,3197.66,27.54,599.05,2261.9,2435.25,27.54,95.97,1893.97,1769.57,30.72,,12942.73,13200,,2305.07,4295.7,4254,0,,,87.2,5484,5650,0,1754,4715,4498,14263,14368,,,,5500,1173,1128,27.54,445,1692,1784,27.54,2342,8914,8919,27.54,1900,2484,2537,27.54,813,986.66,893,0.08,0.19,2570,2520,0.5,0.9,14461,14840
2020-01-01T04:00:00Z,2020-01-01T05:00:00+0100,5381,5379,,0,1484,7784,7660,0,291.33,125.39,165.94,3800,3870,0,484,7182.64,7239.24,,0,,12.12,344,,2,5505.09,5568,0,62.98,39162,42209,,0,,,7703,,,2159,,,5544,,8352,8282,0,3033,936,2097,39512,42855,30.14,0,7703,2159,5544,13988,16351,0,1242,12337,12528,0,3170,1223,1947,4484,5048,0,259,2965.43,2940,,0,,3187.15,,1032.37,,2154.78,1781.79,1746,30.14,0,2740.96,887.99,1852.97,1183.64,1194,30.14,0,446.19,144.38,301.81,747.5,879.7,1.8,122.1,18697,19215,26,1625,9432.3,9318.33,897.43,55937,57750,0,2533,24370,23420,26.37,,0,,,5094,,,2146,,,2948,,608,502,,,244,24979,23922,,0,,5339,,2146,,3193,4629.67,4816.58,0,558,1508,1655,,,3570,3278,0,210,2467,2714,609,3075,3216,31.69,854,18799,18509,0,3806,,,1932,1928,30.14,0,19,3256,3139,30.14,0,801,,,,,9243,9365,30.14,0,2,,,,,,,,30.14,0,57,30.14,30.14,964,758,30.14,0,24,1383,1418,30.14,0,590,2021,1901,30.14,0,2313,1056.07,1124,0,250.34,350,646,612,622,23,344,363.97,73.22,10580,9422,0,212,138,73,15248.27,15416.57,1181.44,4222.3,4250.45,30.27,154.94,4031.69,3754.07,30.27,403.19,2848.11,3214.56,26.55,524.92,2245.18,2445.13,26.55,98.39,1900.99,1752.36,30.27,,12969.75,13100,,2336.85,4121.3,4088,0,,,98.4,5456,5630,0,1806,4481,4254,14257,14455,,,,5795,1079,1139,26.55,469,1731,1793,26.55,2427,8964,8980,26.55,1995,2483,2543,26.55,904,1011.04,926,0.09,0.3,2594,2540,0.5,1,14257,14640
2020-01-01T05:00:00Z,2020-01-01T06:00:00+0100,5487,5612,,0,1146,7847,7685,0,221.25,94.64,126.61,3886,3933,0,483,7125.73,7080.3,,0,,9.61,341,,4,5500.11,5539,0,45.69,37510,40675,,0,,,7419,,,1941,,,5478,,8079,7902,0,3150,941,2209,37862,41266,30.17,0,7419,1941,5478,13501,15356,0,1173,11568,12463,0,2790,1000,1789,4363,4954,0,307,3069.91,3026,,0,,3215.98,,1032.93,,2183.05,1860.62,1810,30.17,0,2719.58,865.16,1854.42,1209.29,1216,30.17,0,496.4,167.77,328.63,759.7,955.8,1.8,149.3,18933,19483,30,1612,9419.2,9331.85,862.51,56162,57900,0,2341,24690,23514,26.32,,0,,,5239,,,1917,,,3321,,578,496,,,260,25268,24009,,0,,5499,,1917,,3582,4720,4884.98,1,662,1548,1587,,,3657,3337,0,197,2410,2655,574,2987,3151,31.63,835,19690,19259,0,3597,,,1989,1980,30.17,0,15,3377,3211,30.17,0,640,,,,,9843,9988,30.17,0,1,,,,,,,,30.17,0,44,30.17,30.17,991,783,30.17,0,11,1406,1393,30.17,0,521,2084,1904,30.17,0,2365,1076.88,1212,0,277.91,352,591,629,625,17,344,366.44,87.24,10781,10292,0,182,114,69,15454.12,15573.27,1136.46,4407.22,4344.62,30.17,152.16,4124.19,3799.58,30.17,396.39,2780.54,3230.53,25.83,495.56,2216.16,2461.36,25.83,92.35,1926.01,1737.18,30.17,,13124.85,13300,,2335.17,4033.5,3988,0,,,114.1,5453,5600,0,1945,4430,4380,14453,14607,,,,5911,892,1133,25.83,418,1820,1777,25.83,2512,9160,9101,25.83,2075,2581,2596,25.83,906,1064.57,994,0.09,0.51,2626,2580,0.5,0.7,14217,14340
2020-01-01T06:00:00Z,2020-01-01T07:00:00+0100,5833,6052,,0,884,7753,7584,0,245.07,116.55,128.52,4071,4125,56,511,7105.59,7189.85,,0,,10.06,339,,0,5565.16,5555.25,8.66,40.86,37892,41921,,0,,,7325,,,2152,,,5173,,8156,8325,0,3039,1014,2025,38216,42515,30,0,7325,2152,5173,13671,15828,0,1093,11701,12712,0,2872,1138,1734,4364,5056,0,321,3128.97,3141,,0,,3203.77,,1053.38,,2150.39,1904.66,1911,30,0,2690.06,885.42,1804.64,1224.31,1230,30,0,513.71,167.96,345.75,768.9,1032.3,1.8,150,19326,19956,31,1526,9558.2,9482.48,879.7,56390,58000,0,2185,26880,24478,26.24,,0,,,5210,,,1832,,,3377,,567,515,,,282,27447,24992,,0,,5491,,1832,,3659,4909.1,5171.81,132,722,1551,1562,,,3710,3402,6,181,2429,2658,513,2996,3172,31.55,795,20272,19521,57,3732,,,2069,1960,30,1,18,3433,3528,30,3,630,,,,,10307,10204,30,0,1,,,,,,,,30,0,53,30,30,1022,806,30,0,12,1397,1361,30,12,473,2044,1662,30,41,2545,1092.37,1284,0,284.4,324,594,632,632,18,346,377.94,97.52,11091,11650,0,173,108,65,15880.4,15733.94,1210.55,4542.37,4413.25,30.14,140.04,4228.07,3856.99,30.14,380.29,2906.65,3252.21,25.07,589.75,2257.77,2482.55,25.07,100.47,1945.54,1728.94,30.14,,13035.93,13100,,2167.88,4025,3948,0,,,103.7,5428,5550,22,2051,4370,4185,14888,14872,,,,6184,980,1130,25.07,509,1855,1800,25.07,2571,9451,9293,25.07,2132,2602,2649,25.07,972,1113.5,1128,0.38,0.36,2631,2620,0.5,0.6,14784,13860
2020-01-01T07:00:00Z,2020-01-01T08:00:00+0100,6144,6412,,20,714,7896,7615,0.36,375.88,229.23,146.65,4304,4402,231,490,6949.82,7447.53,,0,,12.76,333,,0,5563.7,5551.75,61.32,34,38677,44545,,375,,,7257,,,2279,,,4978,,8431,9192,79,2955,1016,1939,38999,45180,30.65,375,7257,2279,4978,13929,17045,50,1013,11986,13135,183,2933,1264,1670,4332,5172,63,355,3237.48,3241,,0.42,,3368.36,,1140.82,,2227.54,1967.11,1968,30.63,0.2,2911.28,992.27,1919.01,1270.37,1273,30.63,0.22,457.08,148.55,308.53,775.9,1060.2,1.8,130,19259,19824,67,1400,9522.3,9474.26,951.86,56153,57950,175,1917,28342,24951,26.92,,0,,,5012,,,1541,,,3472,,600,585,,,304,28942,25536,,0,,5316,,1541,,3775,5404.74,5958.26,549,756,1664,1690,,,3779,3512,90,149,2480,2656,510,3081,3241,32.36,814,20568,20077,1011,3659,,,2088,2014,30.65,106,19,3589,3818,30.65,211,654,,,,,10195,10264,30.65,128,1,,,,,,,,30.65,4,80,30.65,30.65,1044,830,30.65,16,13,1515,1490,30.65,94,475,2137,1661,30.65,452,2417,1113.31,1337,2,285.88,322,634,637,647,19,379,404.73,80.72,11393,12740,0,148,87,60,16240.53,16082.39,1241.48,4643.17,4545.84,30.49,140.95,4305.84,3961.44,30.49,370.65,2975.24,3288.11,25.65,632.44,2275.89,2521.52,25.65,97.44,2040.39,1765.48,30.49,,12978.09,13300,,2209.33,3952.5,3804,0.5,,,105.3,5493,5550,138,2083,4518,4333,15327,15083,,,,6414,1103,1133,25.65,638,1941,1843,25.65,2611,9661,9424,25.65,2163,2622,2683,25.65,1002,1152.95,1210,11.5,0.51,2698,2680,1,0.3,15402,14710
2020-01-01T08:00:00Z,2020-01-01T09:00:00+0100,6408,6750,,75,581,8103,7789,72.66,369.94,259.96,109.98,4443,4548,422,443,6994.46,7018.68,,17.11,,9.11,351,,2,5945.76,5922.5,291.44,31.6,41091,47357,,3109,,,7305,,,2336,,,4969,,8965,9742,691,2786,973,1814,41420,48013,30.65,3109,7305,2336,4969,14896,18191,514,1048,12583,13849,1336,3137,1363,1774,4647,5575,567,334,3395.84,3398,,15.6,,3549.21,,1150.24,,2398.97,2052.73,2052,30.59,10.02,3102.44,1019.89,2082.55,1343.11,1346,30.59,5.58,446.77,130.35,316.42,818.7,1089,1.8,145.8,20008,19830,855,1184,9578,9505.47,1061.6,56766,58450,640,1694,29717,26410,27.97,,18,,,4896,,,1246,,,3650,,640,695,,,364,30357,27105,,18,,5260,,1246,,4014,5983.89,6686.69,899,740,1817,1841,,,3872,3656,255,113,2520,2666,603,3160,3361,33.62,967,21594,21368,3148,3399,,,2170,2144,30.65,367,10,3947,4177,30.65,699,603,,,,,10435,10523,30.65,667,1,,,,,,,,30.65,14,86,30.65,30.65,1054,853,30.65,74,18,1701,1673,30.65,252,410,2287,1998,30.65,1075,2271,1159.63,1391,2,308.97,328,656,677,686,23,416,440.94,77,11710,13045,1,223,150,73,16472.34,16573.58,1206,4746.41,4723.28,30.59,146.35,4380.16,4085.41,30.59,349.17,3036.81,3347.03,26.15,628.45,2302.01,2570.89,26.15,82.03,2006.95,1846.97,30.59,,13482.56,13900,,2337.21,3947.3,3777,61.1,,,127.9,5533,5570,263,1925,4863,4550,15502,15306,,,,6510,1087,1153,26.15,651,2023,1876,26.15,2612,9726,9552,26.15,2187,2666,2725,26.15,1060,1179.98,1238,40.41,0.54,2819,2830,25.6,0.2,15735,15550
2020-01-01T09:00:00Z,2020-01-01T10:00:00+0100,6657,6983,,158,579,8362,8136,255.11,359.14,254.45,104.69,4499,4578,521,450,7170.93,7020.51,,54.27,,6.27,385,,16,6259.56,6198.75,585.29,15.11,43094,49264,,6772,,,7261,,,2539,,,4722,,9301,10099,1608,2501,964,1537,43421,49947,30.27,6772,7261,2539,4722,15632,19047,1283,997,13469,14532,2878,3429,1575,1854,4692,5586,1003,334,3598.67,3603,,53.64,,3641.78,,1119.72,,2522.06,2160.27,2162,30.27,32.43,3181.31,996.99,2184.32,1438.4,1441,30.27,21.21,460.47,122.73,337.74,832,1099.5,1.8,124.4,21791,21115,2306,977,9680.6,9616.78,1186,58512,60550,1464,1623,32400,29102,32.6,,340,,,4785,,,1250,,,3535,,679,805,,,393,33079,29906,,340,,5178,,1250,,3929,6549.02,7130.67,1167,733,1926,1933,,,3920,3799,436,101,2612,2800,705,3291,3605,39.18,1098,22784,23426,5173,3310,,,2406,2317,30.27,649,8,4242,3810,30.27,1004,573,,,,,10858,11398,30.27,1488,1,,,,,,,,30.27,20,93,30.27,30.27,1036,833,30.27,176,12,1826,1927,30.27,302,298,2416,3141,30.27,1534,2325,1207.68,1430,6.78,327.84,327,683,712,730,27,440,463.85,72,12174,13107,3,250,173,77,16792.37,17049.84,1239.89,4901.63,4877.17,30.27,143.53,4474.22,4226.23,30.27,361.21,3025.31,3428.83,26.77,646.22,2350.88,2628.94,26.77,88.93,2040.33,1888.67,30.27,,14094.81,14500,,2488.79,4295.6,4052,213.2,,,161.1,5566,5580,352,1794,5114,4886,15972,15635,,,,6575,1195,1181,26.77,719,1989,1866,26.77,2596,10050,9769,26.77,2190,2738,2819,26.77,1070,1164.28,1216,62.69,0.34,2906,2910,89.3,0.2,16052,16500
